                           time                    temp                     den                    ener                    sdot                   sneut                   s-snu                      ye                   1-sum
    263  5.4003825478741418E-01  3.2074599989101973E+09  1.6199986319739370E+07  4.363447E+17  6.592238E+18  0.000000E+00  6.592238E+18  5.000000E-01 -1.359322E-10 -1.259341E+17 -1.910339E-02
    264  5.4008479332419235E-01  3.2325572923363080E+09  1.6299730152631884E+07  4.366454E+17  6.612245E+18  0.000000E+00  6.612245E+18  5.000000E-01 -1.359322E-10 -1.346254E+17 -2.036002E-02
    265  5.4013073187398697E-01  3.2573310248939381E+09  1.6398188061952947E+07  4.369604E+17  7.352258E+18  0.000000E+00  7.352258E+18  5.000000E-01 -1.359319E-10 -1.504512E+17 -2.046326E-02
    266  5.4017606008800312E-01  3.2817756156868887E+09  1.6495337867622480E+07  4.373176E+17  8.620862E+18  0.000000E+00  8.620862E+18  5.000000E-01 -1.359306E-10 -1.752331E+17 -2.032664E-02
    267  5.4022101457567606E-01  3.3028405462136879E+09  1.6569230783076296E+07  4.377354E+17  9.783620E+18  0.000000E+00  9.783620E+18  5.000000E-01 -1.359310E-10 -1.536987E+17 -1.570980E-02
    268  5.4026657022351421E-01  3.3237372907045717E+09  1.6640933087127192E+07  4.382332E+17  1.179531E+19  0.000000E+00  1.179531E+19  5.000000E-01 -1.359313E-10 -2.297413E+17 -1.947734E-02
    269  5.4031485027850890E-01  3.3458837428154993E+09  1.6716923471351830E+07  4.388596E+17  1.410344E+19  0.000000E+00  1.410344E+19  5.000000E-01 -1.359319E-10 -2.824869E+17 -2.002964E-02
    270  5.4036661721622348E-01  3.3696296562605338E+09  1.6798402034031529E+07  4.396653E+17  1.707072E+19  0.000000E+00  1.707072E+19  5.000000E-01 -1.359306E-10 -3.585883E+17 -2.100605E-02
    271  5.4042099957899770E-01  3.3945752863554220E+09  1.6883997144532364E+07  4.406870E+17  2.070076E+19  0.000000E+00  2.070076E+19  5.000000E-01 -1.359306E-10 -4.515808E+17 -2.181469E-02
    272  5.4047699878524413E-01  3.4202625756413012E+09  1.6972137085537191E+07  4.419586E+17  2.503553E+19  0.000000E+00  2.503553E+19  5.000000E-01 -1.359302E-10 -5.602336E+17 -2.237754E-02
    273  5.4053305466599622E-01  3.4459758619817672E+09  1.7060366229370393E+07  4.434925E+17  3.006047E+19  0.000000E+00  3.006047E+19  5.000000E-01 -1.359304E-10 -6.788920E+17 -2.258421E-02
    274  5.4058853022261832E-01  3.4714229489453959E+09  1.7147681972139403E+07  4.453135E+17  3.593553E+19  0.000000E+00  3.593553E+19  5.000000E-01 -1.359295E-10 -8.167269E+17 -2.272756E-02
    275  5.4064297543672346E-01  3.4963974094546328E+09  1.7233376007481683E+07  4.474491E+17  4.279293E+19  0.000000E+00  4.279293E+19  5.000000E-01 -1.359288E-10 -9.772627E+17 -2.283701E-02
    276  5.4069595989408969E-01  3.5207018090211601E+09  1.7316770885006931E+07  4.499211E+17  5.070001E+19  0.000000E+00  5.070001E+19  5.000000E-01 -1.359286E-10 -1.162671E+18 -2.293237E-02
    277  5.4074712859204166E-01  3.5441733050436144E+09  1.7397307848315530E+07  4.527426E+17  5.964007E+19  0.000000E+00  5.964007E+19  5.000000E-01 -1.359277E-10 -1.373814E+18 -2.303509E-02
    278  5.4079629052767386E-01  3.5667242829428501E+09  1.7474686268417351E+07  4.559201E+17  6.954341E+19  0.000000E+00  6.954341E+19  5.000000E-01 -1.359277E-10 -1.610661E+18 -2.316051E-02
    279  5.4084335551448326E-01  3.5883133734397535E+09  1.7548764196281500E+07  4.594513E+17  8.030330E+19  0.000000E+00  8.030330E+19  5.000000E-01 -1.359282E-10 -1.871733E+18 -2.330830E-02
    280  5.4088835813505876E-01  3.6089564398478413E+09  1.7619596063167814E+07  4.633313E+17  9.180890E+19  0.000000E+00  9.180890E+19  5.000000E-01 -1.359282E-10 -2.155133E+18 -2.347412E-02
    281  5.4093142299832475E-01  3.6287106412895956E+09  1.7687377997271340E+07  4.675554E+17  1.039543E+20  0.000000E+00  1.039543E+20  5.000000E-01 -1.359299E-10 -2.458548E+18 -2.365028E-02
    282  5.4097272433617005E-01  3.6476558993430266E+09  1.7752384230843388E+07  4.721208E+17  1.162643E+20  0.000000E+00  1.162643E+20  5.000000E-01 -1.359284E-10 -2.680366E+18 -2.305407E-02
    283  5.4097926869409618E-01  3.6506578493081574E+09  1.7762684721871514E+07  4.728932E+17  1.190657E+20  0.000000E+00  1.190657E+20  5.000000E-01 -1.359282E-10 -2.893969E+18 -2.430565E-02
    284  5.4098659759347745E-01  3.6540196747905607E+09  1.7774220041787520E+07  4.737746E+17  1.214554E+20  0.000000E+00  1.214554E+20  5.000000E-01 -1.359293E-10 -2.956278E+18 -2.434044E-02
    285  5.4100125539223998E-01  3.6607433257553682E+09  1.7797290681619529E+07  4.755904E+17  1.262829E+20  0.000000E+00  1.262829E+20  5.000000E-01 -1.359295E-10 -3.075534E+18 -2.435432E-02
    286  5.4102621071303181E-01  3.6721905334457889E+09  1.7836569104471967E+07  4.788487E+17  1.346809E+20  0.000000E+00  1.346809E+20  5.000000E-01 -1.359286E-10 -3.265703E+18 -2.424771E-02
    287  5.4106643099125373E-01  3.6875696725900826E+09  1.7890175685119092E+07  4.845062E+17  1.458333E+20  0.000000E+00  1.458333E+20  5.000000E-01 -1.359293E-10 -3.503825E+18 -2.402623E-02
    288  5.4107301714956413E-01  3.6900320662927384E+09  1.7898777071483530E+07  4.854748E+17  1.479627E+20  0.000000E+00  1.479627E+20  5.000000E-01 -1.359299E-10 -3.648360E+18 -2.465730E-02
    289  5.4108072690221631E-01  3.6929145427661338E+09  1.7908845848790478E+07  4.866238E+17  1.500888E+20  0.000000E+00  1.500888E+20  5.000000E-01 -1.359302E-10 -3.705077E+18 -2.468591E-02
    290  5.4109502249391850E-01  3.6982592935790071E+09  1.7927515595514398E+07  4.887977E+17  1.540385E+20  0.000000E+00  1.540385E+20  5.000000E-01 -1.359306E-10 -3.806165E+18 -2.470918E-02
    291  5.4112195890992765E-01  3.7083301206115665E+09  1.7962693997011699E+07  4.930485E+17  1.614423E+20  0.000000E+00  1.614423E+20  5.000000E-01 -1.359308E-10 -3.981037E+18 -2.465919E-02
    292  5.4116832098108736E-01  3.7256636960717196E+09  1.8023241901860990E+07  5.008417E+17  1.739664E+20  0.000000E+00  1.739664E+20  5.000000E-01 -1.359304E-10 -4.189265E+18 -2.408088E-02
    293  5.4117588695546948E-01  3.7284924175805202E+09  1.8033122907724649E+07  5.021709E+17  1.767282E+20  0.000000E+00  1.767282E+20  5.000000E-01 -1.359304E-10 -4.423105E+18 -2.502774E-02
    294  5.4118436950237214E-01  3.7316638217726483E+09  1.8044200938319378E+07  5.036802E+17  1.791149E+20  0.000000E+00  1.791149E+20  5.000000E-01 -1.359308E-10 -4.489777E+18 -2.506647E-02
    295  5.4120076028663211E-01  3.7377919107193761E+09  1.8065606963135634E+07  5.066536E+17  1.836747E+20  0.000000E+00  1.836747E+20  5.000000E-01 -1.359304E-10 -4.609137E+18 -2.509402E-02
    296  5.4123162684043247E-01  3.7493321142976470E+09  1.8105918043201305E+07  5.124557E+17  1.920026E+20  0.000000E+00  1.920026E+20  5.000000E-01 -1.359308E-10 -4.800532E+18 -2.500243E-02
    297  5.4128422849041480E-01  3.7689985063825984E+09  1.8174614708781108E+07  5.229383E+17  2.056054E+20  0.000000E+00  2.056054E+20  5.000000E-01 -1.359310E-10 -5.129901E+18 -2.495023E-02
    298  5.4133462962664625E-01  3.7878421834723406E+09  1.8240437548971422E+07  5.336485E+17  2.176694E+20  0.000000E+00  2.176694E+20  5.000000E-01 -1.359319E-10 -5.378972E+18 -2.471167E-02
    299  5.4134259379414484E-01  3.7908197790555639E+09  1.8250838586799257E+07  5.353966E+17  2.203935E+20  0.000000E+00  2.203935E+20  5.000000E-01 -1.359317E-10 -5.693403E+18 -2.583290E-02
    300  5.4135134512282923E-01  3.7940916737818556E+09  1.8262267640834868E+07  5.373342E+17  2.223727E+20  0.000000E+00  2.223727E+20  5.000000E-01 -1.359317E-10 -5.758363E+18 -2.589509E-02
    301  5.4136876072359075E-01  3.8006029150278244E+09  1.8285012054779813E+07  5.412400E+17  2.261081E+20  0.000000E+00  2.261081E+20  5.000000E-01 -1.359317E-10 -5.871682E+18 -2.596847E-02
    302  5.4140193732562025E-01  3.8130067857006607E+09  1.8328340009995300E+07  5.488528E+17  2.323692E+20  0.000000E+00  2.323692E+20  5.000000E-01 -1.359315E-10 -6.026953E+18 -2.593696E-02
    303  5.4145720455014790E-01  3.8336697669450278E+09  1.8400517860731442E+07  5.619620E+17  2.399714E+20  0.000000E+00  2.399714E+20  5.000000E-01 -1.359324E-10 -6.273887E+18 -2.614431E-02
    304  5.4150934654071248E-01  3.8531643043003640E+09  1.8468614220630482E+07  5.746849E+17  2.447738E+20  0.000000E+00  2.447738E+20  5.000000E-01 -1.359322E-10 -6.567245E+18 -2.682985E-02
    305  5.4155836773889687E-01  3.8714920583592625E+09  1.8532634890307687E+07  5.868118E+17  2.462837E+20  0.000000E+00  2.462837E+20  5.000000E-01 -1.359322E-10 -6.810499E+18 -2.765307E-02
    306  5.4160427355603102E-01  3.8886550522775812E+09  1.8592586936847895E+07  5.981994E+17  2.458371E+20  0.000000E+00  2.458371E+20  5.000000E-01 -1.359328E-10 -7.003619E+18 -2.848886E-02
    307  5.4164745088404664E-01  3.9047979349099884E+09  1.8648975633102003E+07  6.088791E+17  2.448827E+20  0.000000E+00  2.448827E+20  5.000000E-01 -1.359324E-10 -7.148391E+18 -2.919108E-02
    308  5.4168868957848670E-01  3.9202160127497926E+09  1.8702832514052469E+07  6.190367E+17  2.440512E+20  0.000000E+00  2.440512E+20  5.000000E-01 -1.359313E-10 -7.244493E+18 -2.968431E-02
    309  5.4172902709005488E-01  3.9352971616965938E+09  1.8755512468834333E+07  6.289302E+17  2.430249E+20  0.000000E+00  2.430249E+20  5.000000E-01 -1.359310E-10 -7.288128E+18 -2.998923E-02
    310  5.4176885664903329E-01  3.9501884003498154E+09  1.8807529048052855E+07  6.386427E+17  2.412684E+20  0.000000E+00  2.412684E+20  5.000000E-01 -1.359295E-10 -7.281079E+18 -3.017834E-02
    311  5.4180778303837518E-01  3.9647419673102841E+09  1.8858366106429294E+07  6.480456E+17  2.384169E+20  0.000000E+00  2.384169E+20  5.000000E-01 -1.359288E-10 -7.231562E+18 -3.033159E-02
    312  5.4184559620608841E-01  3.9788793295883150E+09  1.8907749320411772E+07  6.570482E+17  2.343074E+20  0.000000E+00  2.343074E+20  5.000000E-01 -1.359284E-10 -7.141331E+18 -3.047847E-02
    313  5.4188209978152713E-01  3.9926610909942284E+09  1.8952453889922671E+07  6.655669E+17  2.303339E+20  0.000000E+00  2.303339E+20  5.000000E-01 -1.359275E-10 -7.109102E+18 -3.086433E-02
    314  5.4191530164614443E-01  4.0065932128858061E+09  1.8962175961280230E+07  6.731617E+17  2.248348E+20  0.000000E+00  2.248348E+20  5.000000E-01 -1.359273E-10 -6.882349E+18 -3.061069E-02
    315  5.4194775268018125E-01  4.0202102722564130E+09  1.8971678176657859E+07  6.804345E+17  2.195097E+20  0.000000E+00  2.195097E+20  5.000000E-01 -1.359284E-10 -6.746690E+18 -3.073527E-02
    316  5.4197951231903085E-01  4.0335372093060436E+09  1.8980977939750839E+07  6.873669E+17  2.130461E+20  0.000000E+00  2.130461E+20  5.000000E-01 -1.359286E-10 -6.576585E+18 -3.086930E-02
    317  5.4201052054359145E-01  4.0465488388997149E+09  1.8990057675944094E+07  6.939201E+17  2.055619E+20  0.000000E+00  2.055619E+20  5.000000E-01 -1.359290E-10 -6.374574E+18 -3.101048E-02
    318  5.4204077409996143E-01  4.0592437956396046E+09  1.8998916432439823E+07  7.000746E+17  1.971970E+20  0.000000E+00  1.971970E+20  5.000000E-01 -1.359279E-10 -6.143595E+18 -3.115460E-02
    319  5.4207029021027164E-01  4.0716293062531505E+09  1.9007559252171215E+07  7.058218E+17  1.880953E+20  0.000000E+00  1.880953E+20  5.000000E-01 -1.359277E-10 -5.887240E+18 -3.129924E-02
    320  5.4209910035688536E-01  4.0837185813273959E+09  1.9015995353710350E+07  7.111608E+17  1.784027E+20  0.000000E+00  1.784027E+20  5.000000E-01 -1.359279E-10 -5.609265E+18 -3.144159E-02
    321  5.4212724300474235E-01  4.0955277614687762E+09  1.9024236000246622E+07  7.160972E+17  1.682639E+20  0.000000E+00  1.682639E+20  5.000000E-01 -1.359288E-10 -5.313546E+18 -3.157864E-02
    322  5.4215475908095256E-01  4.1070740204562545E+09  1.9032293175934769E+07  7.206405E+17  1.578197E+20  0.000000E+00  1.578197E+20  5.000000E-01 -1.359297E-10 -5.003967E+18 -3.170687E-02
    323  5.4218168919071819E-01  4.1183743969903078E+09  1.9040178770669464E+07  7.248036E+17  1.472039E+20  0.000000E+00  1.472039E+20  5.000000E-01 -1.359286E-10 -4.684323E+18 -3.182200E-02
    324  5.4220807200294185E-01  4.1294451172639875E+09  1.9047904107363895E+07  7.286015E+17  1.365413E+20  0.000000E+00  1.365413E+20  5.000000E-01 -1.359286E-10 -4.358232E+18 -3.191878E-02
    325  5.4223394340220710E-01  4.1403012391180949E+09  1.9055479693635199E+07  7.320509E+17  1.259455E+20  0.000000E+00  1.259455E+20  5.000000E-01 -1.359304E-10 -4.029066E+18 -3.199056E-02
    326  5.4225933612281130E-01  4.1509564984745865E+09  1.9062915114643086E+07  7.351700E+17  1.155171E+20  0.000000E+00  1.155171E+20  5.000000E-01 -1.359304E-10 -3.699896E+18 -3.202900E-02
    327  5.4228427966102410E-01  4.1614232725185642E+09  1.9070219007397607E+07  7.379773E+17  1.053432E+20  0.000000E+00  1.053432E+20  5.000000E-01 -1.359317E-10 -3.373460E+18 -3.202353E-02
    328  5.4230880034367146E-01  4.1717126084774127E+09  1.9077399080841716E+07  7.404921E+17  9.549669E+19  0.000000E+00  9.549669E+19  5.000000E-01 -1.359299E-10 -3.052148E+18 -3.196078E-02
    329  5.4233292144943879E-01  4.1818342745218821E+09  1.9084462151370920E+07  7.427336E+17  8.603679E+19  0.000000E+00  8.603679E+19  5.000000E-01 -1.359299E-10 -2.738011E+18 -3.182372E-02
    330  5.4235666334278665E-01  4.1917968159595957E+09  1.9091414182046063E+07  7.447211E+17  7.700968E+19  0.000000E+00  7.700968E+19  5.000000E-01 -1.359290E-10 -2.432778E+18 -3.159055E-02
    331  5.4238004359840086E-01  4.2016076074566402E+09  1.9098260319034435E+07  7.464735E+17  6.844984E+19  0.000000E+00  6.844984E+19  5.000000E-01 -1.359284E-10 -2.137901E+18 -3.123310E-02
    332  5.4240291760708625E-01  4.2112059682965245E+09  1.9104958218301117E+07  7.479993E+17  6.047979E+19  0.000000E+00  6.047979E+19  5.000000E-01 -1.359290E-10 -1.861553E+18 -3.077975E-02
    333  5.4242522115468694E-01  4.2205649530212994E+09  1.9111489076847766E+07  7.493155E+17  5.311067E+19  0.000000E+00  5.311067E+19  5.000000E-01 -1.359275E-10 -1.603184E+18 -3.018573E-02
    334  5.4244693615464779E-01  4.2296769721749582E+09  1.9117847598623034E+07  7.504429E+17  4.633357E+19  0.000000E+00  4.633357E+19  5.000000E-01 -1.359279E-10 -1.362140E+18 -2.939855E-02
    335  5.4246807106604555E-01  4.2385455753439484E+09  1.9124036260588653E+07  7.514021E+17  4.012782E+19  0.000000E+00  4.012782E+19  5.000000E-01 -1.359273E-10 -1.137799E+18 -2.835436E-02
    336  5.4248864929273521E-01  4.2471805832224956E+09  1.9130061915791906E+07  7.522133E+17  3.446646E+19  0.000000E+00  3.446646E+19  5.000000E-01 -1.359279E-10 -9.295573E+17 -2.696991E-02
    337  5.4250870210794555E-01  4.2555951186409092E+09  1.9135933721566729E+07  7.528948E+17  2.931967E+19  0.000000E+00  2.931967E+19  5.000000E-01 -1.359268E-10 -7.368265E+17 -2.513079E-02
    338  5.4252826430562717E-01  4.2638037817900701E+09  1.9141661866174374E+07  7.534632E+17  2.465685E+19  0.000000E+00  2.465685E+19  5.000000E-01 -1.359270E-10 -5.590281E+17 -2.267232E-02
    339  5.4254737154906063E-01  4.2718215376479216E+09  1.9147256792430699E+07  7.539332E+17  2.044757E+19  0.000000E+00  2.044757E+19  5.000000E-01 -1.359275E-10 -3.955797E+17 -1.934605E-02
    340  5.4256605877958441E-01  4.2796630482520485E+09  1.9152728731754635E+07  7.543179E+17  1.666220E+19  0.000000E+00  1.666220E+19  5.000000E-01 -1.359273E-10 -2.458979E+17 -1.475783E-02
    341  5.4258435932073146E-01  4.2873422967786369E+09  1.9158087441844091E+07  7.546287E+17  1.327200E+19  0.000000E+00  1.327200E+19  5.000000E-01 -1.359273E-10 -1.093813E+17 -8.241508E-03
    342  5.4260230441438362E-01  4.2948723929042439E+09  1.9163342070854094E+07  7.548759E+17  1.024909E+19  0.000000E+00  1.024909E+19  5.000000E-01 -1.359284E-10  1.459795E+16  1.424317E-03
    343  5.4261992302476136E-01  4.3022654905562057E+09  1.9168501100001637E+07  7.550682E+17  7.566342E+18  0.000000E+00  7.566342E+18  5.000000E-01 -1.359295E-10  1.266915E+17  1.674409E-02
    344  5.4263724182176021E-01  4.3095327809203033E+09  1.9173572338686291E+07  7.552135E+17  5.927096E+18  0.000000E+00  5.927096E+18  5.000000E-01 -1.359293E-10  2.481515E+17  4.186729E-02
    345  5.4263997900053162E-01  4.3106813522045355E+09  1.9174373831242230E+07  7.552328E+17  6.881058E+18  0.000000E+00  6.881058E+18  5.000000E-01 -1.359302E-10  3.589396E+16  5.216343E-03
    346  5.4264299218557310E-01  4.3119457408695593E+09  1.9175256143134180E+07  7.552530E+17  6.499271E+18  0.000000E+00  6.499271E+18  5.000000E-01 -1.359308E-10  5.229536E+16  8.046342E-03
    347  5.4264885851928524E-01  4.3144073639523640E+09  1.9176973905543432E+07  7.552890E+17  5.625239E+18  0.000000E+00  5.625239E+18  5.000000E-01 -1.359306E-10  9.709759E+16  1.726106E-02
    348  5.4265925087853006E-01  4.3187681917976933E+09  1.9180016965302758E+07  7.553428E+17  4.037140E+18  0.000000E+00  4.037140E+18  5.000000E-01 -1.359295E-10  1.941655E+17  4.809481E-02
    349  5.4267581823627975E-01  4.3257201642320881E+09  1.9184868169778928E+07  7.554042E+17  1.611751E+18  0.000000E+00  1.611751E+18  5.000000E-01 -1.359306E-10  4.302711E+17  2.669588E-01
    350  5.4267846832830091E-01  4.3268321922910023E+09  1.9185644161851387E+07  7.554115E+17  2.612670E+18  0.000000E+00  2.612670E+18  5.000000E-01 -1.359302E-10  2.240788E+17  8.576619E-02
    351  5.4268139543364335E-01  4.3280604603081894E+09  1.9186501268141601E+07  7.554187E+17  2.330614E+18  0.000000E+00  2.330614E+18  5.000000E-01 -1.359297E-10  2.367484E+17  1.015820E-01
    352  5.4268712339930691E-01  4.3304640215760670E+09  1.9188178514029946E+07  7.554306E+17  1.634936E+18  0.000000E+00  1.634936E+18  5.000000E-01 -1.359295E-10  2.754412E+17  1.684722E-01
    353  5.4269733955671851E-01  4.3347509118445024E+09  1.9191169978891946E+07  7.554445E+17  3.570797E+17  0.000000E+00  3.570797E+17  5.000000E-01 -1.359288E-10  3.624547E+17  1.015053E+00
    354  5.4271368665312680E-01  4.3416104585102968E+09  1.9195956687096506E+07  7.554492E+17 -1.615411E+18  0.000000E+00 -1.615411E+18  5.000000E-01 -1.359288E-10  5.881399E+17 -3.640806E-01
    355  5.4271634496500076E-01  4.3427259357728157E+09  1.9196735086081836E+07  7.554481E+17 -5.026275E+17  0.000000E+00 -5.026275E+17  5.000000E-01 -1.359282E-10  3.675451E+17 -7.312476E-01
    356  5.4271928255258706E-01  4.3439586023351059E+09  1.9197595261751555E+07  7.554464E+17 -7.119213E+17  0.000000E+00 -7.119213E+17  5.000000E-01 -1.359288E-10  3.774621E+17 -5.302020E-01
    357  5.4272506279724331E-01  4.3463841008437662E+09  1.9199287815819222E+07  7.554412E+17 -1.289328E+18  0.000000E+00 -1.289328E+18  5.000000E-01 -1.359290E-10  4.129697E+17 -3.202983E-01
    358  5.4273531665759844E-01  4.3509663183899498E+09  1.9199966721239775E+07  7.554240E+17 -2.351444E+18  0.000000E+00 -2.351444E+18  5.000000E-01 -1.359297E-10  4.956548E+17 -2.107875E-01
    359  5.4275204808217270E-01  4.3586772317744770E+09  1.9199129049141996E+07  7.553805E+17 -6.070483E+18  0.000000E+00 -6.070483E+18  5.000000E-01 -1.359293E-10  8.383370E+17 -1.381005E-01
    360  5.4276823713600364E-01  4.3661381859397249E+09  1.9198318531267479E+07  7.553246E+17 -6.741966E+18  0.000000E+00 -6.741966E+18  5.000000E-01 -1.359295E-10  8.663866E+17 -1.285065E-01
    361  5.4278398905827119E-01  4.3733976818485050E+09  1.9197529898732856E+07  7.552590E+17 -7.292962E+18  0.000000E+00 -7.292962E+18  5.000000E-01 -1.359302E-10  8.894834E+17 -1.219646E-01
    362  5.4279938634903446E-01  4.3804937408185635E+09  1.9196759021106955E+07  7.551858E+17 -7.769880E+18  0.000000E+00 -7.769880E+18  5.000000E-01 -1.359315E-10  9.119054E+17 -1.173642E-01
    363  5.4281449208104204E-01  4.3874554308171282E+09  1.9196002740602382E+07  7.551063E+17 -8.183641E+18  0.000000E+00 -8.183641E+18  5.000000E-01 -1.359304E-10  9.333778E+17 -1.140541E-01
    364  5.4282935502493623E-01  4.3943052284837017E+09  1.9195258615478083E+07  7.550218E+17 -8.543318E+18  0.000000E+00 -8.543318E+18  5.000000E-01 -1.359286E-10  9.537435E+17 -1.116362E-01
    365  5.4284401336961419E-01  4.4010607337110424E+09  1.9194524733776510E+07  7.549332E+17 -8.856569E+18  0.000000E+00 -8.856569E+18  5.000000E-01 -1.359286E-10  9.729377E+17 -1.098549E-01
    366  5.4285849745412229E-01  4.4077359286772871E+09  1.9193799576549139E+07  7.548412E+17 -9.129880E+18  0.000000E+00 -9.129880E+18  5.000000E-01 -1.359288E-10  9.909593E+17 -1.085402E-01
    367  5.4287283177243628E-01  4.4143421017771854E+09  1.9193081917485561E+07  7.547465E+17 -9.368700E+18  0.000000E+00 -9.368700E+18  5.000000E-01 -1.359306E-10  1.007843E+18 -1.075755E-01
    368  5.4288703644955494E-01  4.4208885279007368E+09  1.9192370749011684E+07  7.546495E+17 -9.577504E+18  0.000000E+00 -9.577504E+18  5.000000E-01 -1.359304E-10  1.023629E+18 -1.068784E-01
    369  5.4290112834572601E-01  4.4273829773313074E+09  1.9191665227005780E+07  7.545507E+17 -9.760009E+18  0.000000E+00 -9.760009E+18  5.000000E-01 -1.359317E-10  1.038365E+18 -1.063898E-01
    370  5.4291512188101121E-01  4.4338320957580490E+09  1.9190964629515972E+07  7.544504E+17 -9.919350E+18  0.000000E+00 -9.919350E+18  5.000000E-01 -1.359317E-10  1.052108E+18 -1.060663E-01
    371  5.4292902965864343E-01  4.4402416915588932E+09  1.9190268325551365E+07  7.543489E+17 -1.005815E+19  0.000000E+00 -1.005815E+19  5.000000E-01 -1.359310E-10  1.064914E+18 -1.058757E-01
    372  5.4294286294456295E-01  4.4466169568015795E+09  1.9189575751073685E+07  7.542466E+17 -1.017864E+19  0.000000E+00 -1.017864E+19  5.000000E-01 -1.359308E-10  1.076833E+18 -1.057933E-01
    373  5.4295663204320055E-01  4.4529626404285955E+09  1.9188886390183397E+07  7.541435E+17 -1.028284E+19  0.000000E+00 -1.028284E+19  5.000000E-01 -1.359322E-10  1.087932E+18 -1.058007E-01
    374  5.4297034659436716E-01  4.4592831850830011E+09  1.9188199760255694E+07  7.540399E+17 -1.037254E+19  0.000000E+00 -1.037254E+19  5.000000E-01 -1.359317E-10  1.098279E+18 -1.058833E-01
    375  5.4298401581431832E-01  4.4655828382063608E+09  1.9187515399871398E+07  7.539361E+17 -1.044934E+19  0.000000E+00 -1.044934E+19  5.000000E-01 -1.359295E-10  1.107941E+18 -1.060298E-01
    376  5.4299764870487144E-01  4.4718657484133959E+09  1.9186832858347353E+07  7.538321E+17 -1.051477E+19  0.000000E+00 -1.051477E+19  5.000000E-01 -1.359293E-10  1.116997E+18 -1.062313E-01
    377  5.4301125423369223E-01  4.4781360485795422E+09  1.9186151686710227E+07  7.537281E+17 -9.814730E+18  0.000000E+00 -9.814730E+18  5.000000E-01 -1.359304E-10  1.136804E+18 -1.158263E-01
    378  5.4303274820167802E-01  4.4880418473770466E+09  1.9185075574083220E+07  7.535639E+17 -1.612271E+19  0.000000E+00 -1.612271E+19  5.000000E-01 -1.359299E-10  2.049198E+18 -1.271001E-01
    379  5.4305299960960685E-01  4.4973749948183117E+09  1.9184061671215154E+07  7.534097E+17 -1.542923E+19  0.000000E+00 -1.542923E+19  5.000000E-01 -1.359304E-10  1.902436E+18 -1.233007E-01
    380  5.4307222700834490E-01  4.5062362131575451E+09  1.9183099036182839E+07  7.532643E+17 -1.475760E+19  0.000000E+00 -1.475760E+19  5.000000E-01 -1.359306E-10  1.777120E+18 -1.204207E-01
    381  5.4309060387351249E-01  4.5147054510851068E+09  1.9182178983791176E+07  7.531266E+17 -1.417865E+19  0.000000E+00 -1.417865E+19  5.000000E-01 -1.359299E-10  1.679323E+18 -1.184403E-01
    382  5.4310826593636441E-01  4.5228452622672815E+09  1.9181294718546782E+07  7.529957E+17 -1.367787E+19  0.000000E+00 -1.367787E+19  5.000000E-01 -1.359295E-10  1.601415E+18 -1.170807E-01
    383  5.4312532167494598E-01  4.5307056403437548E+09  1.9180440809409913E+07  7.528709E+17 -1.324165E+19  0.000000E+00 -1.324165E+19  5.000000E-01 -1.359286E-10  1.538219E+18 -1.161652E-01
    384  5.4314185961180628E-01  4.5383273821818485E+09  1.9179612824428648E+07  7.527517E+17 -1.285932E+19  0.000000E+00 -1.285932E+19  5.000000E-01 -1.359308E-10  1.486293E+18 -1.155810E-01
    385  5.4315795348617846E-01  4.5457444715489006E+09  1.9178807071789544E+07  7.526375E+17 -1.252269E+19  0.000000E+00 -1.252269E+19  5.000000E-01 -1.359306E-10  1.443287E+18 -1.152537E-01
    386  5.4317366600467787E-01  4.5529858076744671E+09  1.9178020412035957E+07  7.525278E+17 -1.222583E+19  0.000000E+00 -1.222583E+19  5.000000E-01 -1.359306E-10  1.407614E+18 -1.151344E-01
    387  5.4318905161160946E-01  4.5600764819856348E+09  1.9177250119370393E+07  7.524222E+17 -1.196436E+19  0.000000E+00 -1.196436E+19  5.000000E-01 -1.359302E-10  1.378171E+18 -1.151897E-01
    388  5.4320415859922233E-01  4.5670387506476345E+09  1.9176493776002944E+07  7.523204E+17 -1.173538E+19  0.000000E+00 -1.173538E+19  5.000000E-01 -1.359297E-10  1.354233E+18 -1.153975E-01
    389  5.4321903075531397E-01  4.5738927938855448E+09  1.9175749189662643E+07  7.522220E+17 -1.153699E+19  0.000000E+00 -1.153699E+19  5.000000E-01 -1.359319E-10  1.335324E+18 -1.157428E-01
    390  5.4323370870019561E-01  4.5806573321436510E+09  1.9175014326661259E+07  7.521268E+17 -1.136821E+19  0.000000E+00 -1.136821E+19  5.000000E-01 -1.359322E-10  1.321169E+18 -1.162161E-01
    391  5.4324823102482456E-01  4.5873501506098166E+09  1.9174287254911777E+07  7.520343E+17 -1.122893E+19  0.000000E+00 -1.122893E+19  5.000000E-01 -1.359310E-10  1.311673E+18 -1.168119E-01
    392  5.4326263530242747E-01  4.5939885654363470E+09  1.9173566093280680E+07  7.519445E+17 -1.111984E+19  0.000000E+00 -1.111984E+19  5.000000E-01 -1.359308E-10  1.306893E+18 -1.175280E-01
    393  5.4327695905343865E-01  4.6005898684454575E+09  1.9172848963277534E+07  7.518569E+17 -1.104239E+19  0.000000E+00 -1.104239E+19  5.000000E-01 -1.359313E-10  1.307030E+18 -1.183647E-01
