   35  78  6.211995E-29 br78 
   35  79  6.445961E-29 br79 
   35  80  6.793095E-29 br80 
   35  81  7.258437E-29 br81 
   35  82  6.888066E-29 br82 
   35  83  6.066411E-29 br83 
   36  69  3.193280E-29 kr69 
   36  70 -3.322610E-28 kr70 
   36  71 -9.737094E-27 kr71 
   36  72 -9.587666E-23 kr72 
   36  73 -1.303531E-22 kr73 
   36  74 -8.226251E-22 kr74 
   36  75 -1.851656E-23 kr75 
   36  76  7.856724E-22 kr76 
   36  77 -5.256904E-24 kr77 
   36  78 -4.162036E-24 kr78 
   36  79 -3.035221E-27 kr79 
   36  80  3.381161E-29 kr80 
   36  81  7.092225E-29 kr81 
   36  82  6.361630E-29 kr82 
   36  83  6.415745E-29 kr83 
   36  84  7.434471E-29 kr84 
   36  85  6.952659E-29 kr85 
   36  86  7.610989E-29 kr86 
   36  87  6.273157E-29 kr87 
   37  73  3.993356E-29 rb73 
   37  74 -9.426139E-27 rb74 
   37  75 -2.447836E-25 rb75 
   37  76 -1.244538E-25 rb76 
   37  77  2.191461E-24 rb77 
   37  78 -1.742387E-26 rb78 
   37  79 -2.604033E-25 rb79 
   37  80 -1.230664E-28 rb80 
   37  81  9.432323E-30 rb81 
   37  82  6.961257E-29 rb82 
   37  83  5.778780E-29 rb83 
   37  84  7.037782E-29 rb84 
   37  85  5.838316E-29 rb85 
   38  74  4.375744E-29 sr74 
   38  75  4.683504E-29 sr75 
   38  76 -2.264350E-27 sr76 
   38  77 -5.279418E-27 sr77 
   38  78  3.093505E-25 sr78 
   38  79 -2.611732E-26 sr79 
   38  80 -3.906726E-25 sr80 
   38  81 -5.904524E-27 sr81 
   38  82 -1.896883E-27 sr82 
   38  83  1.384581E-29 sr83 
   38  84 -2.688782E-28 sr84 
   39  75  1.553968E-29 y75  
   39  76  1.478053E-29 y76  
   39  77  2.413487E-29 y77  
   39  78  3.326317E-29 y78  
   39  79  4.127000E-29 y79  
   39  80 -6.349727E-27 y80  
   39  81 -3.866237E-28 y81  
   39  82  3.945175E-29 y82  
   39  83 -2.741177E-29 y83  
   39  84  5.925355E-29 y84  
   39  85 -9.631219E-29 y85  
   39  86  7.242675E-29 y86  
   39  87  7.492723E-29 y87  
   40  78  4.032001E-29 zr78 
   40  79  4.721523E-29 zr79 
   40  80  5.417789E-29 zr80 
   40  81  5.049804E-29 zr81 
   40  82  3.200062E-29 zr82 
   40  83  5.946510E-29 zr83 
   40  84  5.656938E-29 zr84 
   40  85  4.328099E-29 zr85 
   40  86 -7.009004E-28 zr86 
   40  87  7.395084E-29 zr87 
   40  88  8.651332E-28 zr88 
   40  89  8.112388E-29 zr89 
   40  90  8.476851E-29 zr90 
   41  82  2.794187E-29 nb82 
   41  83  5.163034E-29 nb83 
   41  84  4.806628E-29 nb84 
