# L1 Error for e-1 with reference to e-8 for each species (sorted by error)
# L1_Error    Species
5.87450000e-14    c11
5.32290000e-14    br72
4.91660000e-14    h3
4.30730000e-14    as65
4.29809000e-14    ge73
4.14535000e-14    rb79
4.01483000e-14    v54
3.52400000e-14    se69
2.85753000e-14    ga60
2.77760000e-14    kr74
2.49268000e-14    k44
2.27003000e-14    s37
1.65710000e-14    f19
1.65700000e-14    ar33
1.49852000e-14    cl31
1.42608000e-14    co51
1.40253000e-14    as75
1.31407000e-14    fe61
1.28773000e-14    kr80
1.13182000e-14    ge62
1.04445000e-14    br78
1.04181000e-14    ar42
9.17210000e-15    k35
7.24930000e-15    ca37
7.12810000e-15    be7
7.04601000e-15    se77
6.98062000e-15    ca48
6.70780000e-15    rb81
6.36750000e-15    p35
6.14000000e-15    ne22
5.73330000e-15    rb77
5.38360000e-15    al24
5.04990000e-15    o19
5.03716000e-15    sc50
4.93730000e-15    rb80
4.44740000e-15    se67
4.35935000e-15    sr82
3.75208000e-15    ne18
3.42600000e-15    br71
3.39501000e-15    ni53
3.30217000e-15    rb78
3.11699000e-15    sr80
3.04600000e-15    li6
2.97100000e-15    na24
2.83836000e-15    sr81
2.12290000e-15    ni66
2.10221000e-15    fe49
1.91288000e-15    br79
1.87326000e-15    sr83
1.82886000e-15    mn59
1.69890000e-15    c14
1.62720000e-15    na25
1.36534000e-15    mg28
1.24169000e-15    zn70
1.21467000e-15    sr84
1.10658000e-15    mn47
1.09602000e-15    kr81
9.75870000e-16    al30
9.53803000e-16    ge74
8.95790000e-16    rb82
7.51970000e-16    s29
5.72120000e-16    be9
4.85717000e-16    cu68
4.78560000e-16    sr79
4.46318000e-16    p27
4.22000000e-16    kr73
4.21396000e-16    k45
4.17347000e-16    rb83
3.45300000e-16    b10
3.44113000e-16    si33
3.35069000e-16    cu55
3.31738000e-16    ti41
3.00656000e-16    se78
2.88671000e-16    y85
2.82141000e-16    cr57
2.79883000e-16    cr45
2.54400000e-16    rb76
1.92830000e-16    br70
1.87056000e-16    ga72
1.46896000e-16    zn57
1.26805000e-16    as76
1.20212000e-16    li7
1.16194000e-16    y83
1.11663000e-16    y84
1.09869500e-16    kr82
1.05099000e-16    v43
8.85200000e-17    o18
8.82410000e-17    sr78
8.53900000e-17    b11
7.29952000e-17    br80
6.74280000e-17    kr72
5.51134000e-17    v55
4.98720000e-17    zr86
4.28317000e-17    na20
4.24520000e-17    ne23
3.71780000e-17    y86
3.39974000e-17    s38
3.01073000e-17    co64
2.47400000e-17    zr89
2.13928000e-17    cl40
2.02898000e-17    nb90
1.96329000e-17    fe62
1.89000000e-17    rb75
1.88686000e-17    ga59
1.88000000e-17    zr87
1.70801000e-17    ti53
1.69799000e-17    zr85
1.30149000e-17    nb89
1.22430000e-17    y87
1.20598000e-17    zr90
1.09790000e-17    y80
9.48060000e-18    rb84
8.83200000e-18    y82
8.66020000e-18    si25
7.71370000e-18    y81
6.62590000e-18    br69
6.47600000e-18    zr88
5.85142000e-18    ar43
5.28844000e-18    se79
4.72554000e-18    ge75
4.23366000e-18    as77
3.43503000e-18    nb88
2.70391000e-18    br81
2.56704000e-18    sc51
2.55399000e-18    mo90
2.14393000e-18    ga73
2.06347000e-18    al23
1.93046000e-18    kr83
1.65980000e-18    zn71
1.30422000e-18    ar32
1.28073000e-18    al31
1.19154000e-18    ca49
1.11874300e-18    cu69
1.00696000e-18    ca36
9.48750000e-19    ni67
9.34180000e-19    rb85
8.25480000e-19    rb74
7.69940000e-19    n12
6.74700000e-19    sr77
6.59455000e-19    k46
5.32570000e-19    mo89
5.13390000e-19    nb87
4.91442000e-19    ni52
4.62510000e-19    na26
3.40570000e-19    ne24
2.97660000e-19    sr76
2.75163000e-19    si34
2.40940000e-19    mn60
2.38008000e-19    fe48
2.21330000e-19    kr71
2.02638000e-19    na19
1.63100000e-19    zr84
1.23532000e-19    cr58
1.15022000e-19    b8
1.01205000e-19    p36
8.91600000e-20    zr83
7.45450000e-20    co50
7.39530000e-20    br68
7.26102000e-20    tc91
6.93632000e-20    cl41
6.10960000e-20    mo88
6.09700000e-20    zr82
5.94952000e-20    nb85
5.35606000e-20    se80
5.31676000e-20    mg21
5.08451000e-20    co65
5.01725000e-20    ge76
4.60135000e-20    kr84
4.22022000e-20    s28
3.83500000e-20    y79
3.43177000e-20    mg29
1.65104000e-20    cr44
1.31584000e-20    ar44
1.27448000e-20    br82
1.08363000e-20    mo87
7.76690000e-21    rb73
6.84288000e-21    zn72
6.47900000e-21    nb86
6.43271000e-21    as78
6.41377000e-21    tc90
4.55068000e-21    mn46
4.05660000e-21    zr81
3.67915000e-21    ga74
3.59559000e-21    fe63
3.37794000e-21    ne17
3.24040000e-21    zr80
2.80849000e-21    k47
1.83533000e-21    s39
1.80361000e-21    nb84
1.42281000e-21    y78
1.05228000e-21    kr70
9.02230000e-22    sr75
6.80920000e-22    si24
5.22869000e-22    tc89
4.67920000e-22    nb83
4.02830000e-22    mo86
2.80882000e-22    na27
2.10631000e-22    mn61
1.83622000e-22    kr85
1.39300000e-22    se81
1.04608000e-22    br83
4.51370000e-23    as79
4.11004000e-23    ge77
2.85160000e-23    p37
2.33644000e-23    mg20
2.02962000e-23    nb82
1.63566000e-23    ga75
1.42371000e-23    cl42
8.95420000e-24    y77
5.76830000e-24    kr86
5.02001000e-24    ar45
2.71573000e-24    kr69
2.61115000e-24    mo85
1.79154000e-24    s40
1.55139000e-24    ni51
1.40436000e-24    sr74
4.15540000e-25    zr79
3.71019000e-25    fe47
3.14834000e-25    al22
2.82337000e-25    k48
2.40830000e-25    se82
8.21860000e-26    ge78
3.31248000e-26    mo84
1.21878000e-26    cl43
1.21236600e-26    ar46
1.18538200e-26    kr87
7.11030000e-27    y76
1.19269000e-27    se83
6.84490000e-28    zr78
6.29072000e-28    mo83
4.82695000e-28    p38
7.42209000e-29    s41
2.89306000e-29    k49
1.45878000e-29    si23
5.08910000e-30    y75
3.94467056e-30    cl45
3.62793871e-30    s42
3.61743700e-30    cl44
