   27  55  3.369862E-02 co55 
   27  56  1.436930E-04 co56 
   27  57  6.731381E-06 co57 
   27  58  6.433782E-10 co58 
   27  59  8.829811E-13 co59 
   27  60  2.630209E-18 co60 
   27  61  1.417467E-22 co61 
   27  62  3.245816E-29 co62 
   27  63  1.065533E-29 co63 
   27  64  2.966916E-30 co64 
   27  65  5.683541E-30 co65 
   28  51  1.351388E-27 ni51 
   28  52  3.044467E-19 ni52 
   28  53  2.815795E-15 ni53 
   28  54  2.410224E-09 ni54 
   28  55  8.839023E-06 ni55 
   28  56  7.389690E-01 ni56 
   28  57  1.110534E-02 ni57 
   28  58  3.050228E-03 ni58 
   28  59  1.601132E-06 ni59 
   28  60  2.353400E-08 ni60 
   28  61  5.415888E-13 ni61 
   28  62  4.976372E-16 ni62 
   28  63  5.358312E-22 ni63 
   28  64  2.966045E-26 ni64 
   28  65  1.190033E-29 ni65 
   28  66  1.100150E-29 ni66 
   28  67  4.919249E-30 ni67 
   29  55  3.535035E-17 cu55 
   29  56  3.558050E-13 cu56 
   29  57  1.966338E-06 cu57 
   29  58  6.219160E-06 cu58 
   29  59  3.303740E-05 cu59 
   29  60  2.133138E-07 cu60 
   29  61  1.626845E-08 cu61 
   29  62  3.894591E-12 cu62 
   29  63  1.650949E-14 cu63 
   29  64  1.710234E-19 cu64 
   29  65  5.241465E-23 cu65 
   29  66  5.060889E-29 cu66 
   29  67  1.866646E-29 cu67 
   29  68  4.988167E-30 cu68 
   29  69  1.009088E-29 cu69 
   30  57  1.777294E-18 zn57 
   30  58  3.678438E-11 zn58 
   30  59  2.722997E-09 zn59 
   30  60  3.160425E-06 zn60 
   30  61  9.556296E-08 zn61 
   30  62  9.273724E-08 zn62 
   30  63  8.597908E-11 zn63 
   30  64  3.921068E-12 zn64 
   30  65  1.714790E-16 zn65 
   30  66  5.037213E-19 zn66 
   30  67  1.400529E-24 zn67 
   30  68  3.313829E-28 zn68 
   30  69  1.545890E-29 zn69 
   30  70  2.233005E-29 zn70 
   30  71  4.062440E-30 zn71 
   30  72  1.276774E-29 zn72 
   31  59  1.101326E-19 ga59 
   31  60  1.345241E-16 ga60 
   31  61  6.316580E-13 ga61 
   31  62  4.768015E-11 ga62 
   31  63  2.197876E-10 ga63 
   31  64  1.922076E-12 ga64 
   31  65  3.818810E-13 ga65 
   31  66  1.123271E-16 ga66 
   31  67  2.226943E-18 ga67 
   31  68  4.676015E-23 ga68 
   31  69  5.966422E-26 ga69 
   31  70  3.144655E-29 ga70 
   31  71  4.000484E-29 ga71 
   31  72  1.141627E-29 ga72 
   31  73  2.806728E-29 ga73 
   31  74  9.234139E-30 ga74 
   31  75  2.070733E-29 ga75 
   32  62  2.275534E-17 ge62 
   32  63  5.202206E-14 ge63 
   32  64  1.066725E-11 ge64 
   32  65  1.235642E-13 ge65 
   32  66  5.321328E-13 ge66 
   32  67  7.204264E-16 ge67 
   32  68  1.107626E-16 ge68 
   32  69  1.020379E-20 ge69 
   32  70  1.141790E-22 ge70 
   32  71  1.239506E-27 ge71 
