   26  47  1.427359E-29 fe47 
   26  48  3.056233E-20 fe48 
   26  49  9.879185E-16 fe49 
   26  50  1.116505E-09 fe50 
   26  51  1.590871E-06 fe51 
   26  52  4.055495E-02 fe52 
   26  53  3.485498E-03 fe53 
   26  54  1.672537E-02 fe54 
   26  55  1.921715E-05 fe55 
   26  56  3.237308E-07 fe56 
   26  57  1.242519E-12 fe57 
   26  58 -1.839909E-16 fe58 
   26  59 -3.473175E-23 fe59 
   26  60 -2.024541E-27 fe60 
   26  61  2.881431E-29 fe61 
   26  62  3.395809E-29 fe62 
   26  63  2.658692E-29 fe63 
   27  50  1.171891E-21 co50 
   27  51  3.833062E-14 co51 
   27  52  1.056800E-11 co52 
   27  53  2.176762E-06 co53 
   27  54  1.326879E-04 co54 
   27  55  3.683624E-02 co55 
   27  56  1.909012E-04 co56 
   27  57  9.494705E-06 co57 
   27  58  8.198651E-10 co58 
   27  59  2.458641E-13 co59 
   27  60 -2.126388E-18 co60 
   27  61  1.687658E-24 co61 
   27  62  7.689801E-29 co62 
   27  63  2.700281E-29 co63 
   27  64  2.959379E-29 co64 
   27  65  3.193062E-29 co65 
   28  51  8.511699E-28 ni51 
   28  52  2.196662E-19 ni52 
   28  53  2.240513E-15 ni53 
   28  54  2.206108E-09 ni54 
   28  55  8.670962E-06 ni55 
   28  56  7.503617E-01 ni56 
   28  57  1.279906E-02 ni57 
   28  58  3.616385E-03 ni58 
   28  59  2.037542E-06 ni59 
   28  60  3.667892E-08 ni60 
   28  61  6.651404E-14 ni61 
   28  62  8.659809E-17 ni62 
   28  63  2.242975E-23 ni63 
   28  64 -3.210318E-26 ni64 
   28  65  3.181093E-29 ni65 
   28  66  3.390162E-29 ni66 
   28  67  3.171229E-29 ni67 
   29  55  2.964125E-17 cu55 
   29  56  3.293680E-13 cu56 
   29  57  1.957512E-06 cu57 
   29  58  6.791297E-06 cu58 
   29  59  3.660849E-05 cu59 
   29  60  2.348704E-07 cu60 
   29  61  2.087250E-08 cu61 
   29  62  1.247349E-12 cu62 
   29  63  4.387702E-15 cu63 
   29  64 -9.341800E-20 cu64 
   29  65 -2.470295E-23 cu65 
   29  66  5.447411E-29 cu66 
   29  67  3.292774E-29 cu67 
   29  68  3.230023E-29 cu68 
