                           time                    temp                     den                    ener                    sdot                   sneut                   s-snu                      ye                   1-sum
    260  5.4398610127546909E-01  4.9000093624700193E+09  1.9013748342637468E+07  7.507411E+17  5.655737E+21  0.000000E+00  5.655737E+21  4.999999E-01 -9.740589E-08  3.178465E+18  5.619895E-04
    261  5.4399649895812707E-01  4.9041132430378551E+09  1.9010124002196439E+07  7.507740E+17  8.500703E+19  0.000000E+00  8.500703E+19  4.999999E-01 -9.740589E-08  2.400650E+18  2.824061E-02
    262  5.4401113604762941E-01  4.9098903829212513E+09  1.9005021923476852E+07  7.508227E+17 -7.189831E+19  0.000000E+00 -7.189831E+19  4.999999E-01 -9.740589E-08  4.137841E+18 -5.755130E-02
    263  5.4403081380389651E-01  4.9176570328777380E+09  1.8998162809751850E+07  7.508915E+17 -2.640343E+20  0.000000E+00 -2.640343E+20  4.999999E-01 -9.740589E-08  8.144150E+18 -3.084505E-02
    264  5.4407016931643071E-01  4.9331903327907124E+09  1.8984444582301844E+07  7.510405E+17 -2.291540E+21  0.000000E+00 -2.291540E+21  4.999999E-01 -9.740589E-08  5.595949E+19 -2.442003E-02
    265  5.4407785091105865E-01  4.9362221955586529E+09  1.8981766993941300E+07  7.510701E+17 -5.805070E+19  0.000000E+00 -5.805070E+19  4.999999E-01 -9.740589E-08  3.435151E+18 -5.917501E-02
    266  5.4408927189014067E-01  4.9407299628816338E+09  1.8977785961078044E+07  7.511164E+17 -7.810010E+19  0.000000E+00 -7.810010E+19  4.999999E-01 -9.740589E-08  4.436000E+18 -5.679890E-02
    267  5.4411211384830471E-01  4.9497454975275965E+09  1.8969823895351533E+07  7.512121E+17 -5.754250E+20  0.000000E+00 -5.754250E+20  4.999999E-01 -9.740589E-08  1.599475E+19 -2.779640E-02
    268  5.4415779776463280E-01  4.9677765668195219E+09  1.8953899763898507E+07  7.514146E+17 -4.413360E+21  0.000000E+00 -4.413360E+21  4.999999E-01 -9.740589E-08  1.171682E+20 -2.654853E-02
    269  5.4416619824036905E-01  4.9710921660995312E+09  1.8950971593753655E+07  7.514511E+17 -1.115609E+20  0.000000E+00 -1.115609E+20  4.999999E-01 -9.740589E-08  4.928952E+18 -4.418171E-02
    270  5.4417864966132612E-01  4.9760066404289103E+09  1.8946631377764434E+07  7.515083E+17 -1.218690E+20  0.000000E+00 -1.218690E+20  4.999999E-01 -9.740589E-08  6.053172E+18 -4.966950E-02
    271  5.4420355250324026E-01  4.9858355890876684E+09  1.8937950945785996E+07  7.516240E+17 -9.369676E+20  0.000000E+00 -9.369676E+20  4.999999E-01 -9.740589E-08  2.698219E+19 -2.879735E-02
    272  5.4425335818706855E-01  5.0054934864051838E+09  1.8920590081829116E+07  7.518562E+17  1.164104E+22  0.000000E+00  1.164104E+22  4.999999E-01 -9.740589E-08 -3.464806E+21 -2.976372E-01
    273  5.4432832206338810E-01  5.0350811171722546E+09  1.8894459777847122E+07  7.521790E+17  4.596440E+21  0.000000E+00  4.596440E+21  4.999999E-01 -9.740588E-08  1.936237E+20  4.212470E-02
    274  5.4439942366490601E-01  5.0631443395660858E+09  1.8869675754495002E+07  7.524484E+17  9.590214E+21  0.000000E+00  9.590214E+21  4.999999E-01 -9.740588E-08 -2.354214E+19 -2.454809E-03
    275  5.4449804011120551E-01  5.0552408807743778E+09  1.8787041638908491E+07  7.565447E+17  4.852998E+21  0.000000E+00  4.852998E+21  4.999999E-01 -9.740589E-08 -5.713185E+20 -1.177249E-01
    276  5.4458289264941273E-01  5.0455382236241674E+09  1.8712949697620802E+07  7.599062E+17  2.194333E+21  0.000000E+00  2.194333E+21  4.999998E-01 -9.740589E-08 -2.381514E+19 -1.085302E-02
    277  5.4474797417558773E-01  5.0266615997287464E+09  1.8568803028546866E+07  7.655662E+17  3.629185E+21  0.000000E+00  3.629185E+21  4.999998E-01 -9.740587E-08 -4.581950E+19 -1.262529E-02
    278  5.4502708836965119E-01  4.9947456501534815E+09  1.8325084774313789E+07  7.733879E+17  1.204902E+21  0.000000E+00  1.204902E+21  4.999997E-01 -9.740587E-08  1.935798E+21  1.606602E+00
    279  5.4506599778198739E-01  4.9902964645923805E+09  1.8291109669322688E+07  7.743398E+17  7.149516E+19  0.000000E+00  7.149516E+19  4.999997E-01 -9.740587E-08 -2.129632E+19 -2.978708E-01
    280  5.4511823353208322E-01  4.9843234485238905E+09  1.8245498209595144E+07  7.755923E+17  4.425271E+19  0.000000E+00  4.425271E+19  4.999997E-01 -9.740587E-08 -6.228549E+18 -1.407496E-01
    281  5.4522270503227488E-01  4.9723774163869104E+09  1.8154275290140055E+07  7.779763E+17  6.714852E+19  0.000000E+00  6.714852E+19  4.999997E-01 -9.740587E-08 -2.087048E+19 -3.108107E-01
    282  5.4524359933231326E-01  4.9752031383038902E+09  1.8138550289388657E+07  7.778510E+17  9.286767E+20  0.000000E+00  9.286767E+20  4.999997E-01 -9.740587E-08 -3.446697E+19 -3.711407E-02
    283  5.4526325391832497E-01  4.9803619183273840E+09  1.8124966510696687E+07  7.774503E+17 -5.141476E+19  0.000000E+00 -5.141476E+19  4.999997E-01 -9.740587E-08  4.020523E+18 -7.819785E-02
    284  5.4530256309034852E-01  4.9906794783744001E+09  1.8097798953312665E+07  7.766423E+17 -2.044753E+20  0.000000E+00 -2.044753E+20  4.999997E-01 -9.740587E-08 -4.694317E+17  2.295787E-03
    285  5.4531042492475323E-01  4.9927429903838034E+09  1.8092365441835858E+07  7.764794E+17 -4.424723E+19  0.000000E+00 -4.424723E+19  4.999997E-01 -9.740587E-08  4.379188E+18 -9.897089E-02
    286  5.4531856831054759E-01  4.9948804017713785E+09  1.8086737343112849E+07  7.763111E+17 -4.514958E+19  0.000000E+00 -4.514958E+19  4.999997E-01 -9.740587E-08  4.716050E+18 -1.044539E-01
    287  5.4533485508213642E-01  4.9991552245465584E+09  1.8075481145666745E+07  7.759739E+17 -5.410177E+19  0.000000E+00 -5.410177E+19  4.999997E-01 -9.740587E-08  3.966906E+18 -7.332303E-02
    288  5.4533811243645414E-01  5.0000101891015825E+09  1.8073229906177554E+07  7.759058E+17  5.472215E+20  0.000000E+00  5.472215E+20  4.999997E-01 -9.740587E-08 -1.335401E+20 -2.440330E-01
    289  5.4534273495150598E-01  5.0012234702306557E+09  1.8070035169772163E+07  7.758100E+17 -4.049790E+19  0.000000E+00 -4.049790E+19  4.999997E-01 -9.740587E-08  4.422478E+18 -1.092027E-01
    290  5.4535197998160956E-01  5.0036500324887714E+09  1.8063645696961455E+07  7.756180E+17 -4.623968E+19  0.000000E+00 -4.623968E+19  4.999997E-01 -9.740587E-08  4.694500E+18 -1.015253E-01
    291  5.4537047004181682E-01  5.0085031570050325E+09  1.8050866751339961E+07  7.752327E+17 -5.706573E+19  0.000000E+00 -5.706573E+19  4.999996E-01 -9.740587E-08  3.114503E+18 -5.457746E-02
    292  5.4540745016223136E-01  5.0182094060375547E+09  1.8025308860096972E+07  7.744577E+17 -1.759222E+20  0.000000E+00 -1.759222E+20  4.999996E-01 -9.740587E-08 -3.550758E+18  2.018368E-02
    293  5.4548141040306042E-01  5.0376219041025982E+09  1.7974193077610992E+07  7.728881E+17 -1.535482E+21  0.000000E+00 -1.535482E+21  4.999996E-01 -9.740587E-08  1.359152E+19 -8.851627E-03
    294  5.4562571278927641E-01  5.0754972512052860E+09  1.7874462069391701E+07  7.696825E+17 -1.576256E+22  0.000000E+00 -1.576256E+22  4.999995E-01 -9.740589E-08  2.492959E+21 -1.581569E-01
    295  5.4564636452316628E-01  5.0809177547039642E+09  1.7860189136723556E+07  7.692174E+17 -3.190556E+20  0.000000E+00 -3.190556E+20  4.999995E-01 -9.740589E-08  4.415226E+19 -1.383842E-01
    296  5.4567444713664170E-01  5.0882886566053381E+09  1.7840780536292344E+07  7.685637E+17 -1.225842E+20  0.000000E+00 -1.225842E+20  4.999995E-01 -9.740588E-08  3.996691E+18 -3.260364E-02
    297  5.4573061236359244E-01  5.1030304604080563E+09  1.7801963335429996E+07  7.672227E+17 -8.450026E+20  0.000000E+00 -8.450026E+20  4.999995E-01 -9.740589E-08  2.134813E+19 -2.526398E-02
    298  5.4584294281749390E-01  5.1325140680134935E+09  1.7724328933705304E+07  7.643822E+17 -9.184938E+21  0.000000E+00 -9.184938E+21  4.999994E-01 -9.740591E-08  5.822179E+20 -6.338833E-02
    299  5.4586304448279521E-01  5.1377901938669462E+09  1.7710436167272560E+07  7.638291E+17 -1.061069E+20  0.000000E+00 -1.061069E+20  4.999994E-01 -9.740591E-08 -5.894060E+18  5.554834E-02
    300  5.4588561241591005E-01  5.1437136461571627E+09  1.7694838901128955E+07  7.632126E+17 -8.627089E+19  0.000000E+00 -8.627089E+19  4.999994E-01 -9.740591E-08  3.719216E+18 -4.311091E-02
    301  5.4593074828213961E-01  5.1555605507375641E+09  1.7663644368841819E+07  7.619416E+17 -4.657529E+20  0.000000E+00 -4.657529E+20  4.999994E-01 -9.740591E-08  1.868933E+19 -4.012714E-02
    302  5.4602102001459885E-01  5.1792543598983974E+09  1.7601255304267474E+07  7.592296E+17 -4.877803E+21  0.000000E+00 -4.877803E+21  4.999994E-01 -9.740591E-08  3.621346E+20 -7.424133E-02
    303  5.4603888463031369E-01  5.1839433226993532E+09  1.7588908619064189E+07  7.586516E+17 -6.148997E+19  0.000000E+00 -6.148997E+19  4.999994E-01 -9.740591E-08 -2.242489E+18  3.646919E-02
    304  5.4605914833953972E-01  5.1818517071555357E+09  1.7568605904805452E+07  7.592575E+17  4.860898E+20  0.000000E+00  4.860898E+20  4.999993E-01 -9.740591E-08  1.380729E+20  2.840482E-01
    305  5.4609967575799190E-01  5.1751479117149887E+09  1.7525858260947622E+07  7.608581E+17  5.898203E+19  0.000000E+00  5.898203E+19  4.999993E-01 -9.740590E-08 -2.307287E+19 -3.911848E-01
    306  5.4618073059489614E-01  5.1617403208339148E+09  1.7440362973232079E+07  7.639222E+17 -1.478921E+19  0.000000E+00 -1.478921E+19  4.999993E-01 -9.740590E-08 -7.900929E+19  5.342362E+00
    307  5.4634284026870461E-01  5.1349251390717649E+09  1.7269372397800993E+07  7.696199E+17  2.983177E+21  0.000000E+00  2.983177E+21  4.999992E-01 -9.740592E-08 -5.320663E+20 -1.783556E-01
    308  5.4662198023107267E-01  5.0887515292425184E+09  1.6974940229320310E+07  7.785823E+17  2.142973E+22  0.000000E+00  2.142973E+22  4.999990E-01 -9.740593E-08 -2.657300E+21 -1.240006E-01
    309  5.4666065886040083E-01  5.0823535490888433E+09  1.6934142657341223E+07  7.797118E+17 -1.851102E+20  0.000000E+00 -1.851102E+20  4.999990E-01 -9.740593E-08  2.923232E+19 -1.579185E-01
    310  5.4670934524683468E-01  5.0743001475188150E+09  1.6882789070375033E+07  7.811611E+17  1.707834E+20  0.000000E+00  1.707834E+20  4.999990E-01 -9.740593E-08 -3.463132E+19 -2.027791E-01
    311  5.4680671801970238E-01  5.0581933443787594E+09  1.6780081896442655E+07  7.839950E+17  6.178332E+20  0.000000E+00  6.178332E+20  4.999989E-01 -9.740593E-08 -1.574271E+20 -2.548052E-01
    312  5.4700146356543788E-01  5.0570683551764460E+09  1.6613595184189284E+07  7.843490E+17  9.048639E+20  0.000000E+00  9.048639E+20  4.999988E-01 -9.740594E-08 -7.669063E+20 -8.475378E-01
    313  5.4728498339113629E-01  5.0659235636923046E+09  1.6384354756611682E+07  7.829976E+17  2.387843E+20  0.000000E+00  2.387843E+20  4.999987E-01 -9.740594E-08 -3.503738E+19 -1.467323E-01
    314  5.4785202304253311E-01  5.0605962415513668E+09  1.5905929290038742E+07  7.839862E+17 -8.327699E+21  0.000000E+00 -8.327699E+21  4.999983E-01 -9.740595E-08  2.804432E+21 -3.367596E-01
    315  5.4837808554654865E-01  5.0213860198756962E+09  1.5432410309566766E+07  7.904519E+17  9.314823E+21  0.000000E+00  9.314823E+21  4.999980E-01 -9.740585E-08 -9.734700E+20 -1.045076E-01
    316  5.4914514061088782E-01  4.9891528894570446E+09  1.4931605213203685E+07  7.954611E+17  2.139949E+22  0.000000E+00  2.139949E+22  4.999976E-01 -9.740578E-08 -2.748484E+21 -1.284369E-01
    317  5.4982737401924398E-01  4.9524976543246908E+09  1.4474026642834220E+07  8.009556E+17  2.661170E+21  0.000000E+00  2.661170E+21  4.999975E-01 -9.740575E-08 -1.712392E+20 -6.434733E-02
    318  5.5088507527267205E-01  4.9149162885546780E+09  1.3990445126777811E+07  8.065007E+17 -3.543723E+21  0.000000E+00 -3.543723E+21  4.999972E-01 -9.740567E-08  1.004412E+21 -2.834342E-01
    319  5.5234126372857573E-01  4.8732428636726904E+09  1.3490478640760180E+07  8.124639E+17 -5.774699E+21  0.000000E+00 -5.774699E+21  4.999969E-01 -9.740554E-08  1.037992E+21 -1.797482E-01
    320  5.5357063062303691E-01  4.8521352151227770E+09  1.3260918244541297E+07  8.155346E+17  4.980044E+20  0.000000E+00  4.980044E+20  4.999967E-01 -9.740555E-08 -9.070404E+19 -1.821350E-01
    321  5.5574576461975767E-01  4.8058970554361343E+09  1.2751161757641284E+07  8.218000E+17  6.308010E+21  0.000000E+00  6.308010E+21  4.999962E-01 -9.740562E-08 -6.997127E+20 -1.109245E-01
    322  5.5607213147256906E-01  4.7986562666574125E+09  1.2670254148785574E+07  8.227265E+17 -4.463792E+19  0.000000E+00 -4.463792E+19  4.999962E-01 -9.740562E-08  4.774860E+18 -1.069687E-01
    323  5.5653586102816444E-01  4.7871895670590181E+09  1.2559223690324236E+07  8.242210E+17  8.840691E+20  0.000000E+00  8.840691E+20  4.999961E-01 -9.740561E-08 -1.245583E+20 -1.408920E-01
    324  5.5716035610008086E-01  4.7721729378526287E+09  1.2407204837564252E+07  8.261210E+17  1.560567E+21  0.000000E+00  1.560567E+21  4.999960E-01 -9.740561E-08 -2.173178E+20 -1.392557E-01
    325  5.5834848039120544E-01  4.7403809152328615E+09  1.2087672850830274E+07  8.299993E+17  2.102066E+21  0.000000E+00  2.102066E+21  4.999958E-01 -9.740560E-08 -2.688091E+20 -1.278785E-01
    326  5.6021169494584755E-01  4.6914700177092581E+09  1.1606239900088344E+07  8.357046E+17  7.670061E+20  0.000000E+00  7.670061E+20  4.999955E-01 -9.740563E-08 -3.769403E+19 -4.914437E-02
    327  5.6047713214974171E-01  4.6846462705883970E+09  1.1539199413176766E+07  8.364315E+17 -7.587709E+18  0.000000E+00 -7.587709E+18  4.999955E-01 -9.740563E-08  1.607216E+18 -2.118184E-01
    328  5.6084354605265541E-01  4.6759141742085667E+09  1.1443783956287595E+07  8.373631E+17  7.743805E+19  0.000000E+00  7.743805E+19  4.999954E-01 -9.740563E-08 -1.002790E+19 -1.294958E-01
    329  5.6157637385848291E-01  4.6577685364274578E+09  1.1287357845079614E+07  8.393962E+17  1.516115E+20  0.000000E+00  1.516115E+20  4.999953E-01 -9.740562E-08 -1.641627E+19 -1.082785E-01
    330  5.6304202947013793E-01  4.6195566606407461E+09  1.0960458681468619E+07  8.435237E+17 -7.064501E+20  0.000000E+00 -7.064501E+20  4.999951E-01 -9.740559E-08  8.232055E+19 -1.165271E-01
    331  5.6326446924347828E-01  4.6101947470020399E+09  1.0894746318391906E+07  8.445233E+17  8.238040E+19  0.000000E+00  8.238040E+19  4.999951E-01 -9.740559E-08 -9.814054E+18 -1.191309E-01
    332  5.6354959860566645E-01  4.5987464049063120E+09  1.0807009116569152E+07  8.457171E+17  1.164435E+20  0.000000E+00  1.164435E+20  4.999950E-01 -9.740559E-08 -1.382176E+19 -1.186993E-01
    333  5.6411985733004277E-01  4.5777597111140003E+09  1.0628645624158390E+07  8.477981E+17  8.099655E+20  0.000000E+00  8.099655E+20  4.999949E-01 -9.740560E-08 -9.664387E+19 -1.193185E-01
    334  5.6423390907491799E-01  4.5739032023991976E+09  1.0593196370505499E+07  8.481752E+17  1.263807E+17  0.000000E+00  1.263807E+17  4.999949E-01 -9.740560E-08  1.584874E+17  1.254047E+00
    335  5.6440604960809104E-01  4.5670021941877499E+09  1.0539315029795954E+07  8.488575E+17 -7.678625E+19  0.000000E+00 -7.678625E+19  4.999949E-01 -9.740560E-08  9.786378E+18 -1.274496E-01
    336  5.6475033067443714E-01  4.5514003533154764E+09  1.0428303695734538E+07  8.504010E+17  3.311601E+20  0.000000E+00  3.311601E+20  4.999949E-01 -9.740560E-08 -3.843572E+19 -1.160639E-01
    337  5.6543889280712922E-01  4.5206440019248800E+09  1.0195932238766009E+07  8.533028E+17  1.317225E+21  0.000000E+00  1.317225E+21  4.999948E-01 -9.740560E-08 -1.537611E+20 -1.167311E-01
    338  5.6658116774155654E-01  4.4731321135351448E+09  9.8404165745039228E+06  8.575631E+17  6.465081E+20  0.000000E+00  6.465081E+20  4.999947E-01 -9.740558E-08 -1.170442E+20 -1.810406E-01
    339  5.6823779554863729E-01  4.4058645030705318E+09  9.3603227674764264E+06  8.631740E+17 -3.815157E+21  0.000000E+00 -3.815157E+21  4.999945E-01 -9.740556E-08  5.262918E+20 -1.379476E-01
    340  5.6839143263514591E-01  4.3996467857587538E+09  9.3165041564757396E+06  8.635998E+17  8.047739E+19  0.000000E+00  8.047739E+19  4.999945E-01 -9.740556E-08 -1.063987E+19 -1.322094E-01
    341  5.6857830346255678E-01  4.3924996687542000E+09  9.2647905430471767E+06  8.641483E+17  2.128982E+18  0.000000E+00  2.128982E+18  4.999945E-01 -9.740556E-08  9.191203E+15  4.317182E-03
    342  5.6895204511737851E-01  4.3789262375319719E+09  9.1685669548770208E+06  8.651762E+17  4.834807E+19  0.000000E+00  4.834807E+19  4.999945E-01 -9.740556E-08 -4.065662E+18 -8.409150E-02
    343  5.6969952842702198E-01  4.3525230518204536E+09  8.9944299405152146E+06  8.671373E+17  4.152175E+20  0.000000E+00  4.152175E+20  4.999944E-01 -9.740555E-08 -4.246560E+19 -1.022731E-01
    344  5.7106182860620247E-01  4.3076395092202702E+09  8.7004345446807202E+06  8.703140E+17 -7.318982E+20  0.000000E+00 -7.318982E+20  4.999943E-01 -9.740554E-08  5.979158E+19 -8.169385E-02
    345  5.7219614238276162E-01  4.2720004233140559E+09  8.4732984576372057E+06  8.726354E+17  5.403567E+20  0.000000E+00  5.403567E+20  4.999942E-01 -9.740554E-08 -6.054476E+19 -1.120459E-01
    346  5.7396511806884587E-01  4.2266676401758547E+09  8.1835273737711748E+06  8.754376E+17 -4.866816E+20  0.000000E+00 -4.866816E+20  4.999941E-01 -9.740555E-08  2.116286E+19 -4.348399E-02
    347  5.7638870637535211E-01  4.1882763404299383E+09  7.9346225053193169E+06  8.775911E+17  3.508774E+20  0.000000E+00  3.508774E+20  4.999939E-01 -9.740552E-08 -5.292755E+19 -1.508434E-01
    348  5.7967347550954207E-01  4.1151261813798089E+09  7.5245303585435655E+06  8.814417E+17 -1.902914E+20  0.000000E+00 -1.902914E+20  4.999938E-01 -9.740552E-08  1.142647E+20 -6.004725E-01
    349  5.7997004154699228E-01  4.1066086828423243E+09  7.4828778260798026E+06  8.818595E+17  8.181932E+18  0.000000E+00  8.181932E+18  4.999937E-01 -9.740552E-08 -2.672251E+18 -3.266039E-01
    350  5.8033788306347656E-01  4.0961031353401480E+09  7.4249189899827000E+06  8.823594E+17  1.230821E+19  0.000000E+00  1.230821E+19  4.999937E-01 -9.740552E-08 -1.241482E+18 -1.008662E-01
    351  5.8073723609213179E-01  4.0850748119025588E+09  7.3566556460814606E+06  8.828620E+17  6.961279E+18  0.000000E+00  6.961279E+18  4.999937E-01 -9.740552E-08 -5.269826E+17 -7.570198E-02
    352  5.8153594214944226E-01  4.0590517107648797E+09  7.2137494076498328E+06  8.840306E+17  2.312248E+19  0.000000E+00  2.312248E+19  4.999937E-01 -9.740552E-08 -1.147741E+18 -4.963745E-02
    353  5.8302862034846270E-01  4.0066480775589757E+09  6.9176786303236065E+06  8.862048E+17 -1.041801E+20  0.000000E+00 -1.041801E+20  4.999936E-01 -9.740552E-08 -6.070974E+18  5.827381E-02
    354  5.8324517222091965E-01  3.9991272080094047E+09  6.8767893637144482E+06  8.864872E+17  5.488713E+18  0.000000E+00  5.488713E+18  4.999936E-01 -9.740552E-08 -2.777324E+17 -5.060065E-02
    355  5.8350997303866647E-01  3.9883402989940996E+09  6.8251754468582738E+06  8.869081E+17  6.274891E+18  0.000000E+00  6.274891E+18  4.999936E-01 -9.740552E-08 -5.800865E+17 -9.244566E-02
    356  5.8401650656648552E-01  3.9681527062397637E+09  6.7226975166183347E+06  8.876653E+17  2.663685E+19  0.000000E+00  2.663685E+19  4.999936E-01 -9.740552E-08 -2.760073E+18 -1.036186E-01
    357  5.8497491338105001E-01  3.9295758429930716E+09  6.5295619515995532E+06  8.890244E+17  3.330788E+19  0.000000E+00  3.330788E+19  4.999935E-01 -9.740552E-08 -2.683872E+18 -8.057769E-02
    358  5.8512457123603145E-01  3.9236346685943422E+09  6.4995518147589080E+06  8.892255E+17  1.073734E+18  0.000000E+00  1.073734E+18  4.999935E-01 -9.740552E-08 -9.525477E+16 -8.871358E-02
    359  5.8530191077943738E-01  3.9168947771398292E+09  6.4647565491082035E+06  8.894478E+17  2.174631E+18  0.000000E+00  2.174631E+18  4.999935E-01 -9.740552E-08 -1.882364E+17 -8.656016E-02
    360  5.8565658986624936E-01  3.9028488135793495E+09  6.3936072257619109E+06  8.898982E+17  1.360032E+19  0.000000E+00  1.360032E+19  4.999935E-01 -9.740552E-08 -1.259197E+18 -9.258583E-02
    361  5.8632565781052060E-01  3.8742241837300320E+09  6.2539682113496084E+06  8.907848E+17  3.862485E+19  0.000000E+00  3.862485E+19  4.999935E-01 -9.740552E-08 -4.619380E+18 -1.195961E-01
    362  5.8654596999999997E-01  3.8657952000000000E+09  6.2103819000000004E+06  8.910341E+17  1.980214E+18  0.000000E+00  1.980214E+18  4.999935E-01 -9.740552E-08 -1.648780E+17 -8.326272E-02
